"userId","avg_rating_Adventure","avg_rating_Animation","avg_rating_Children","avg_rating_Comedy","avg_rating_Fantasy","avg_rating_Romance","avg_rating_Drama","avg_rating_Action","avg_rating_Crime","avg_rating_Thriller","avg_rating_Horror","avg_rating_Mystery","avg_rating_Sci-Fi","avg_rating_IMAX","avg_rating_Documentary","avg_rating_War","avg_rating_Musical","avg_rating_Western","avg_rating_Film-Noir","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","Sci-Fi","IMAX","Documentary","War","Musical","Western","Film-Noir"
5614,3.33018867924528,3.875,3.59375,3.59,3.48611111111111,3.96666666666667,4.09405940594059,3.3135593220339,3.86842105263158,3.70634920634921,3.85,4.109375,3.66176470588235,3.30769230769231,2.25,3.5,3.5,4.5,4.5,0.28042328042328,0.126984126984127,0.0846560846560847,0.264550264550265,0.19047619047619,0.158730158730159,0.534391534391534,0.312169312169312,0.201058201058201,0.333333333333333,0.0529100529100529,0.169312169312169,0.17989417989418,0.0687830687830688,0.0105820105820106,0.0211640211640212,0.0211640211640212,0.0211640211640212,0.0105820105820106
5615,NA,NA,2.5,2.83333333333333,0.5,2.5,3.625,NA,4.3125,3.44444444444444,1.75,2.5,NA,NA,3.5,NA,3.5,NA,NA,0,0,0.08,0.36,0.04,0.08,0.64,0,0.32,0.36,0.08,0.16,0,0,0.04,0,0.04,0,0
5616,NA,NA,2,2.88888888888889,2,3,3.61538461538462,3,2.5,3.25,4,2,3,NA,3,NA,2,NA,NA,0,0,0.0476190476190476,0.428571428571429,0.0476190476190476,0.0476190476190476,0.619047619047619,0.142857142857143,0.0952380952380952,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0,0.0476190476190476,0,0
5617,4.07142857142857,4.16666666666667,3.75,4.05555555555556,4.33333333333333,4.23076923076923,4.22368421052632,4.03571428571429,4.375,4.21875,NA,4.4,4.15625,4.2,NA,4.25,4,4.5,NA,0.112903225806452,0.0483870967741935,0.032258064516129,0.435483870967742,0.0967741935483871,0.209677419354839,0.612903225806452,0.225806451612903,0.0645161290322581,0.258064516129032,0,0.0806451612903226,0.258064516129032,0.0806451612903226,0,0.129032258064516,0.0161290322580645,0.0161290322580645,0
5618,3.42857142857143,3.5,2.9,3.28888888888889,3.52631578947368,2.78571428571429,3.22,3.40106951871658,3.53658536585366,3.45360824742268,2.91666666666667,3.25,3.57894736842105,NA,NA,3.33333333333333,NA,2.8,NA,0.371980676328502,0.00966183574879227,0.0483091787439614,0.217391304347826,0.0917874396135266,0.0676328502415459,0.241545893719807,0.903381642512077,0.198067632850242,0.468599033816425,0.0579710144927536,0.0386473429951691,0.27536231884058,0,0,0.0579710144927536,0,0.0241545893719807,0
5619,3,3,2,3.125,3.33333333333333,2.87878787878788,3.23404255319149,2.78571428571429,3.46153846153846,3.65,3.25,3.85714285714286,3.625,4,NA,3.16666666666667,3,2,4.5,0.053030303030303,0.00757575757575758,0.0227272727272727,0.484848484848485,0.0454545454545455,0.25,0.712121212121212,0.106060606060606,0.196969696969697,0.151515151515152,0.0303030303030303,0.053030303030303,0.0606060606060606,0.00757575757575758,0,0.0909090909090909,0.0151515151515152,0.00757575757575758,0.0151515151515152
5620,3.92727272727273,4.41509433962264,4.37272727272727,3.83720930232558,4.24,3.8469387755102,3.76436781609195,3.37179487179487,3,3.01219512195122,3,3.28571428571429,3.27777777777778,3.66666666666667,4,3.83333333333333,4.36206896551724,4,NA,0.272277227722772,0.262376237623762,0.272277227722772,0.425742574257426,0.123762376237624,0.242574257425743,0.430693069306931,0.193069306930693,0.103960396039604,0.202970297029703,0.0396039603960396,0.0693069306930693,0.133663366336634,0.0594059405940594,0.00495049504950495,0.0445544554455446,0.143564356435644,0.0148514851485149,0
5621,3.09375,3.14285714285714,2.7,4,3.77777777777778,4,3.6304347826087,3.94230769230769,4.05,4.21212121212121,4.46875,4.45,4.18965517241379,3.28571428571429,4.25,NA,NA,4.5,4.5,0.207792207792208,0.0909090909090909,0.0649350649350649,0.25974025974026,0.116883116883117,0.0779220779220779,0.298701298701299,0.337662337662338,0.25974025974026,0.428571428571429,0.207792207792208,0.12987012987013,0.376623376623377,0.0909090909090909,0.025974025974026,0,0,0.012987012987013,0.012987012987013
5622,3.66666666666667,3.57142857142857,3.42857142857143,3.41666666666667,4,4,3.74,3.54166666666667,3.53846153846154,3.5,3.83333333333333,3.5,3.43478260869565,3.6,NA,3.7,3.5,NA,2.5,0.461538461538462,0.107692307692308,0.107692307692308,0.0923076923076923,0.169230769230769,0.0615384615384615,0.384615384615385,0.553846153846154,0.2,0.246153846153846,0.0461538461538462,0.0461538461538462,0.353846153846154,0.230769230769231,0,0.0769230769230769,0.0153846153846154,0,0.0307692307692308
5623,2.6,3,4,3.65,3.5,3.8421052631579,4.10714285714286,1.5,3.66666666666667,2.5,4,NA,2,3,4,3.66666666666667,3,3,NA,0.106382978723404,0.0212765957446809,0.0425531914893617,0.425531914893617,0.0425531914893617,0.404255319148936,0.595744680851064,0.0851063829787234,0.0638297872340425,0.170212765957447,0.0425531914893617,0,0.0425531914893617,0.0212765957446809,0.0425531914893617,0.0638297872340425,0.0212765957446809,0.0212765957446809,0
5624,4.28395061728395,4.25,4.25862068965517,4.31111111111111,4.2875,4.07692307692308,4.15,4.25,4.23913043478261,3.94594594594595,4.5,4.05555555555556,4.29787234042553,4.17948717948718,NA,4,3.9,3.75,NA,0.578571428571429,0.214285714285714,0.207142857142857,0.321428571428571,0.285714285714286,0.0928571428571429,0.214285714285714,0.585714285714286,0.164285714285714,0.264285714285714,0.0142857142857143,0.0642857142857143,0.335714285714286,0.278571428571429,0,0.0142857142857143,0.0357142857142857,0.0285714285714286,0
5625,2.32258064516129,3.03125,2.68181818181818,2.42982456140351,2.425,3,3.2012987012987,2.32692307692308,3.47916666666667,2.66071428571429,2.35,3.07692307692308,2.91666666666667,2.25,4.625,4.08333333333333,3.04545454545455,NA,3.5,0.212328767123288,0.10958904109589,0.150684931506849,0.39041095890411,0.136986301369863,0.232876712328767,0.527397260273973,0.178082191780822,0.164383561643836,0.191780821917808,0.0684931506849315,0.089041095890411,0.0821917808219178,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.0753424657534247,0,0.00684931506849315
5626,3.62962962962963,3.88461538461538,3.66666666666667,3.875,3.64285714285714,3.78125,3.88607594936709,3.61111111111111,3.77777777777778,3.77380952380952,3.8,3.83333333333333,3.69565217391304,3.375,NA,4.1,3.5,3.83333333333333,3.5,0.201492537313433,0.0970149253731343,0.0671641791044776,0.328358208955224,0.104477611940299,0.119402985074627,0.58955223880597,0.26865671641791,0.26865671641791,0.313432835820896,0.0373134328358209,0.111940298507463,0.171641791044776,0.0597014925373134,0,0.0373134328358209,0.0149253731343284,0.0223880597014925,0.00746268656716418
5627,4.08333333333333,3.66666666666667,3.5,3.54545454545455,3.8,3.14285714285714,2.875,4.22222222222222,3.5,3.84615384615385,NA,3,3.5,NA,NA,NA,3,NA,NA,0.413793103448276,0.103448275862069,0.137931034482759,0.379310344827586,0.172413793103448,0.241379310344828,0.275862068965517,0.310344827586207,0.137931034482759,0.448275862068966,0,0.103448275862069,0.137931034482759,0,0,0,0.0344827586206897,0,0
5628,4,NA,5,4.85714285714286,5,4.77777777777778,4.77272727272727,4.5,4.5,4.55555555555556,NA,4,3,NA,5,4.5,5,NA,NA,0.0333333333333333,0,0.0333333333333333,0.233333333333333,0.0166666666666667,0.15,0.733333333333333,0.0666666666666667,0.133333333333333,0.15,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667,0.0333333333333333,0.0333333333333333,0,0
5629,3.33333333333333,2.83333333333333,2.77777777777778,3.28125,3.57142857142857,3.8695652173913,3.96296296296296,3.3125,3.5,3.25,3,3.4,3,2,NA,4,3,3,NA,0.171428571428571,0.0857142857142857,0.128571428571429,0.457142857142857,0.1,0.328571428571429,0.385714285714286,0.228571428571429,0.114285714285714,0.171428571428571,0.0428571428571429,0.0714285714285714,0.114285714285714,0.0142857142857143,0,0.0571428571428571,0.0571428571428571,0.0428571428571429,0
5630,4.32142857142857,NA,NA,4.5,4.25,4,3.92857142857143,4.325,4.125,4.375,4,4.75,4.3,4.3,NA,4,NA,NA,NA,0.482758620689655,0,0,0.0689655172413793,0.206896551724138,0.0344827586206897,0.241379310344828,0.689655172413793,0.275862068965517,0.275862068965517,0.0689655172413793,0.137931034482759,0.517241379310345,0.172413793103448,0,0.0344827586206897,0,0,0
5631,3.67293233082707,3.890625,3.58571428571429,3.553125,3.79365079365079,3.6231884057971,3.81435643564356,3.61176470588235,3.90243902439024,3.66333333333333,3.49166666666667,3.85526315789474,3.56315789473684,3.69444444444444,3.875,3.93333333333333,3.7,3.66666666666667,4.14285714285714,0.282978723404255,0.0680851063829787,0.074468085106383,0.340425531914894,0.134042553191489,0.146808510638298,0.429787234042553,0.361702127659574,0.174468085106383,0.319148936170213,0.127659574468085,0.0808510638297872,0.202127659574468,0.0382978723404255,0.00851063829787234,0.0638297872340425,0.0319148936170213,0.0127659574468085,0.0148936170212766
5632,3.2,3,3,3.54545454545455,3,3.2,3.88888888888889,3.33333333333333,4,3.72222222222222,4.5,3.66666666666667,3.4,3,NA,NA,3,NA,NA,0.303030303030303,0.0606060606060606,0.0909090909090909,0.333333333333333,0.0303030303030303,0.151515151515152,0.272727272727273,0.363636363636364,0.212121212121212,0.545454545454545,0.0606060606060606,0.0909090909090909,0.151515151515152,0.0606060606060606,0,0,0.0606060606060606,0,0
5633,3.72727272727273,5,5,4.2,4,4.5,3.96551724137931,3.55555555555556,4,3.76190476190476,3,3.66666666666667,3.375,4.5,NA,5,5,4.33333333333333,NA,0.207547169811321,0.0188679245283019,0.0377358490566038,0.283018867924528,0.0566037735849057,0.264150943396226,0.547169811320755,0.339622641509434,0.132075471698113,0.39622641509434,0.0377358490566038,0.0566037735849057,0.150943396226415,0.0377358490566038,0,0.0754716981132075,0.0188679245283019,0.0566037735849057,0
5634,3.65,4.33333333333333,3.71428571428571,4.16666666666667,3.4,3.66666666666667,3.9,3.88888888888889,4.25,3.8125,3.75,3.55555555555556,3.69230769230769,NA,NA,4.66666666666667,3.66666666666667,NA,4,0.421052631578947,0.0315789473684211,0.0736842105263158,0.31578947368421,0.105263157894737,0.0947368421052632,0.31578947368421,0.473684210526316,0.126315789473684,0.336842105263158,0.126315789473684,0.0947368421052632,0.410526315789474,0,0,0.0315789473684211,0.0315789473684211,0,0.0105263157894737
5635,3.83333333333333,5,5,3.83333333333333,4.5,4.6,4.42105263157895,4.125,4.92307692307692,4.71428571428571,NA,4.71428571428571,3.5,NA,NA,4,NA,3,4.93333333333333,0.15,0.025,0.025,0.15,0.05,0.125,0.475,0.2,0.325,0.35,0,0.175,0.1,0,0,0.05,0,0.025,0.375
5636,3.53333333333333,3,4,3.55,3.75,4.08333333333333,4.1640625,3.875,4.20454545454545,4.24038461538461,4.32608695652174,4.22727272727273,3.95833333333333,3.41666666666667,NA,4.28571428571429,NA,4.33333333333333,4,0.118110236220472,0.0078740157480315,0.015748031496063,0.15748031496063,0.062992125984252,0.047244094488189,0.503937007874016,0.283464566929134,0.346456692913386,0.409448818897638,0.181102362204724,0.173228346456693,0.188976377952756,0.047244094488189,0,0.0551181102362205,0,0.0236220472440945,0.031496062992126
5637,4.05882352941176,2,2.4,3.88888888888889,4,4,4.1875,4.25714285714286,4.36363636363636,4.52173913043478,4.46153846153846,5,3.73333333333333,NA,2,4.5,3,4.5,NA,0.274193548387097,0.0161290322580645,0.0806451612903226,0.290322580645161,0.145161290322581,0.0645161290322581,0.258064516129032,0.564516129032258,0.17741935483871,0.370967741935484,0.209677419354839,0.0806451612903226,0.241935483870968,0,0.0161290322580645,0.032258064516129,0.0161290322580645,0.032258064516129,0
5638,2.675,3.28571428571429,2.27777777777778,2.6,3.30952380952381,2.86363636363636,3.5,2.75961538461538,3.72727272727273,3.1875,3.23809523809524,3.58333333333333,2.984375,2.76666666666667,NA,3.9,2.25,4,NA,0.327868852459016,0.114754098360656,0.0737704918032787,0.245901639344262,0.172131147540984,0.0901639344262295,0.40983606557377,0.426229508196721,0.180327868852459,0.327868852459016,0.172131147540984,0.0983606557377049,0.262295081967213,0.122950819672131,0,0.040983606557377,0.0163934426229508,0.00819672131147541,0
5639,4.67391304347826,4.2,4.25,4.44117647058824,4.625,4.75,3.83333333333333,4.39473684210526,4.58333333333333,4.35714285714286,4.07142857142857,4.1,4.38461538461539,4.46153846153846,NA,5,4.5,3.5,2.5,0.450980392156863,0.0980392156862745,0.0784313725490196,0.333333333333333,0.156862745098039,0.0392156862745098,0.117647058823529,0.745098039215686,0.117647058823529,0.274509803921569,0.137254901960784,0.0980392156862745,0.509803921568627,0.254901960784314,0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549
5640,4.54545454545455,5,4.5,4.75,4.2,4.66666666666667,4.33333333333333,4.375,4.16666666666667,4.375,4.5,NA,4.6875,4.33333333333333,NA,4,NA,NA,NA,0.55,0.05,0.1,0.2,0.25,0.15,0.3,0.4,0.15,0.2,0.1,0,0.4,0.15,0,0.1,0,0,0
5641,3.925,4.25,3.58333333333333,4.16666666666667,4.0625,NA,4,3.98076923076923,4.33333333333333,4.23333333333333,NA,4.58333333333333,4.03333333333333,4.2,NA,3.5,NA,NA,4.5,0.526315789473684,0.105263157894737,0.157894736842105,0.157894736842105,0.210526315789474,0,0.289473684210526,0.68421052631579,0.236842105263158,0.394736842105263,0,0.157894736842105,0.394736842105263,0.131578947368421,0,0.0263157894736842,0,0,0.0263157894736842
5642,3.59090909090909,3.375,3.4,3.4375,3.61111111111111,4,4.11363636363636,3.5,3.67647058823529,3.63157894736842,3.16666666666667,4,3.5,4,NA,3.5,4.5,4.2,NA,0.338461538461538,0.123076923076923,0.153846153846154,0.369230769230769,0.138461538461538,0.0923076923076923,0.338461538461538,0.507692307692308,0.261538461538462,0.292307692307692,0.0461538461538462,0.123076923076923,0.184615384615385,0.0615384615384615,0,0.0307692307692308,0.0307692307692308,0.0769230769230769,0
5643,3.64285714285714,2,1.75,3.41666666666667,3.125,2.9,3.03571428571429,3.55555555555556,3.25,3.5,2,4,3.33333333333333,5,NA,3.5,NA,3,NA,0.4,0.0285714285714286,0.0571428571428571,0.342857142857143,0.114285714285714,0.142857142857143,0.4,0.514285714285714,0.228571428571429,0.285714285714286,0.0285714285714286,0.0285714285714286,0.342857142857143,0.0285714285714286,0,0.0571428571428571,0,0.0571428571428571,0
5644,3.66666666666667,3.66666666666667,3.83333333333333,3.54166666666667,3.68181818181818,3.93333333333333,3.65217391304348,3.7,3.55,3.95,4,3.66666666666667,3.5,2.5,NA,4,3.875,3,NA,0.245901639344262,0.19672131147541,0.147540983606557,0.59016393442623,0.180327868852459,0.245901639344262,0.377049180327869,0.163934426229508,0.163934426229508,0.163934426229508,0.0819672131147541,0.0491803278688525,0.114754098360656,0.0327868852459016,0,0.0163934426229508,0.0655737704918033,0.0163934426229508,0
5645,4,NA,4.25,3.79545454545455,3.75,3.81578947368421,3.84090909090909,4.07692307692308,3.73529411764706,3.97826086956522,4.61538461538461,4,4,NA,NA,3.64285714285714,NA,5,NA,0.0737704918032787,0,0.0163934426229508,0.540983606557377,0.0819672131147541,0.311475409836066,0.540983606557377,0.10655737704918,0.139344262295082,0.188524590163934,0.10655737704918,0.0573770491803279,0.0901639344262295,0,0,0.0573770491803279,0,0.00819672131147541,0
5646,3.74747474747475,3.76190476190476,3.75675675675676,3.66981132075472,3.8875,4.02083333333333,3.83720930232558,3.64351851851852,3.77142857142857,3.43103448275862,1.83333333333333,3.89473684210526,3.6969696969697,3.81632653061224,4.5,3.96428571428571,4,NA,1,0.426724137931034,0.181034482758621,0.15948275862069,0.228448275862069,0.172413793103448,0.103448275862069,0.370689655172414,0.46551724137931,0.150862068965517,0.25,0.0129310344827586,0.0818965517241379,0.28448275862069,0.211206896551724,0.00862068965517241,0.0603448275862069,0.0258620689655172,0,0.00431034482758621
5647,4.11111111111111,4.33333333333333,4,4.36363636363636,3.66666666666667,4.5,4.38888888888889,4.24074074074074,4.41666666666667,4.4,4,4.625,4.36842105263158,4.6,NA,4.33333333333333,NA,NA,NA,0.375,0.0625,0.0416666666666667,0.229166666666667,0.125,0.0208333333333333,0.375,0.5625,0.25,0.208333333333333,0.0208333333333333,0.0833333333333333,0.395833333333333,0.104166666666667,0,0.0625,0,0,0
5648,3.6,NA,4,3.13636363636364,4,3.34615384615385,3.02985074626866,3,2.66666666666667,2.53846153846154,4,2,3,3,NA,3.8,3,4,NA,0.0684931506849315,0,0.0136986301369863,0.301369863013699,0.0136986301369863,0.356164383561644,0.917808219178082,0.0821917808219178,0.164383561643836,0.178082191780822,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0136986301369863,0,0.0684931506849315,0.0136986301369863,0.0136986301369863,0
5649,3.66666666666667,5,5,4.14285714285714,4.2,4.17021276595745,3.65625,4,4.5,4.5,NA,5,3.66666666666667,NA,NA,3.25,NA,4,NA,0.0476190476190476,0.0158730158730159,0.0317460317460317,0.666666666666667,0.0793650793650794,0.746031746031746,0.507936507936508,0.0634920634920635,0.0634920634920635,0.0634920634920635,0,0.0317460317460317,0.0476190476190476,0,0,0.0634920634920635,0,0.0158730158730159,0
5650,2.88888888888889,3.5,3,2.86363636363636,3.16666666666667,2.2,2.33333333333333,2.125,2.33333333333333,2.33333333333333,4,NA,2.375,NA,NA,1,NA,2.75,NA,0.428571428571429,0.0952380952380952,0.142857142857143,0.523809523809524,0.285714285714286,0.238095238095238,0.142857142857143,0.380952380952381,0.142857142857143,0.142857142857143,0.0476190476190476,0,0.19047619047619,0,0,0.0476190476190476,0,0.0952380952380952,0
5651,4.33333333333333,3.5,4.5,3.22222222222222,4.6,4.1,4.38235294117647,5,4.25,4.66666666666667,4.5,4.625,2.33333333333333,5,NA,5,4.25,3,NA,0.181818181818182,0.0303030303030303,0.0909090909090909,0.272727272727273,0.151515151515152,0.303030303030303,0.515151515151515,0.151515151515152,0.242424242424242,0.181818181818182,0.0303030303030303,0.121212121212121,0.0909090909090909,0.0303030303030303,0,0.0303030303030303,0.0606060606060606,0.0606060606060606,0
5652,3.81818181818182,4.5,2.5,3.6,3.77777777777778,3.66666666666667,4.078125,3.76595744680851,4.01428571428571,3.95238095238095,3.75,4.04545454545455,3.84615384615385,4.4,NA,3.75,NA,NA,4.75,0.25,0.0113636363636364,0.0113636363636364,0.227272727272727,0.102272727272727,0.102272727272727,0.363636363636364,0.534090909090909,0.397727272727273,0.477272727272727,0.0681818181818182,0.125,0.295454545454545,0.0568181818181818,0,0.0227272727272727,0,0,0.0227272727272727
5653,3.6,4,3.5,3.85714285714286,3.33333333333333,4.22222222222222,4.14285714285714,3.625,4,3.71428571428571,NA,NA,3.83333333333333,NA,NA,3,4,NA,NA,0.454545454545455,0.0909090909090909,0.181818181818182,0.318181818181818,0.136363636363636,0.409090909090909,0.318181818181818,0.363636363636364,0.0454545454545455,0.318181818181818,0,0,0.272727272727273,0,0,0.0454545454545455,0.0454545454545455,0,0
5654,3.47826086956522,3.33333333333333,3.2,2.95,3.375,3.22222222222222,3.35483870967742,3.5,3.45454545454545,3.5,3.5,3,3.33333333333333,3,3,3.85714285714286,3.33333333333333,3,NA,0.270588235294118,0.0352941176470588,0.117647058823529,0.470588235294118,0.0941176470588235,0.211764705882353,0.364705882352941,0.305882352941176,0.129411764705882,0.235294117647059,0.0235294117647059,0.0470588235294118,0.176470588235294,0.0235294117647059,0.0117647058823529,0.0823529411764706,0.0352941176470588,0.0235294117647059,0
5655,3.5,NA,NA,3.5,NA,3.66666666666667,3.53846153846154,3.58823529411765,3.78571428571429,3.86666666666667,3,4,4,NA,NA,3.33333333333333,NA,NA,NA,0.0714285714285714,0,0,0.5,0,0.107142857142857,0.464285714285714,0.607142857142857,0.5,0.535714285714286,0.0357142857142857,0.0357142857142857,0.0714285714285714,0,0,0.107142857142857,0,0,0
5656,1.875,4.5,2.5,1.9,4.5,4,3.21875,2.83333333333333,3.5,2.83333333333333,1,NA,2.35714285714286,3,4,3.16666666666667,NA,3.25,NA,0.285714285714286,0.0357142857142857,0.0714285714285714,0.178571428571429,0.0357142857142857,0.0714285714285714,0.571428571428571,0.321428571428571,0.107142857142857,0.107142857142857,0.0714285714285714,0,0.25,0.0357142857142857,0.0357142857142857,0.107142857142857,0,0.0714285714285714,0
5657,4.21311475409836,4.5,4.0625,4.13559322033898,4.47674418604651,4.125,4.43571428571429,4.10483870967742,4.41379310344828,4.29,4.23076923076923,4.5,4.12790697674419,4.11111111111111,NA,4.5,4.5,2.5,5,0.363095238095238,0.172619047619048,0.0952380952380952,0.351190476190476,0.255952380952381,0.166666666666667,0.416666666666667,0.369047619047619,0.172619047619048,0.297619047619048,0.0773809523809524,0.101190476190476,0.255952380952381,0.0535714285714286,0,0.0476190476190476,0.0476190476190476,0.00595238095238095,0.0119047619047619
5658,3,3,3,3.15384615384615,3.5,3.3,3.22727272727273,3,3.44444444444444,3.3,3.5,4,3.2,2.5,NA,4,3,3,NA,0.325,0.05,0.075,0.325,0.05,0.25,0.55,0.3,0.225,0.25,0.05,0.025,0.125,0.05,0,0.05,0.05,0.025,0
5659,4.03448275862069,3.78947368421053,3.76923076923077,4.05,4.03846153846154,3.925,4.025,3.85164835164835,4.10344827586207,3.58928571428571,3.55263157894737,3.35,3.94791666666667,4.25,3.25,4.15625,4.44736842105263,4.6,NA,0.311827956989247,0.0681003584229391,0.0931899641577061,0.50179211469534,0.139784946236559,0.21505376344086,0.28673835125448,0.326164874551971,0.103942652329749,0.200716845878136,0.0681003584229391,0.03584229390681,0.172043010752688,0.028673835125448,0.021505376344086,0.0573476702508961,0.0681003584229391,0.017921146953405,0
5660,3.125,3,3.5,3.08333333333333,3.5,3.75,3.78571428571429,2.7,3.5,2.9,3.2,3,2.625,NA,NA,NA,3.5,3,4.5,0.2,0.05,0.1,0.3,0.05,0.1,0.35,0.25,0.1,0.25,0.25,0.05,0.2,0,0,0,0.1,0.1,0.05
5661,3.1,NA,NA,2.69230769230769,3,2.66666666666667,3.22222222222222,3,3.36363636363636,3.44444444444444,3.5,5,3.14285714285714,4,NA,3.5,NA,3,NA,0.294117647058824,0,0,0.382352941176471,0.0294117647058824,0.176470588235294,0.264705882352941,0.441176470588235,0.323529411764706,0.529411764705882,0.0588235294117647,0.0882352941176471,0.205882352941176,0.0294117647058824,0,0.0588235294117647,0,0.0294117647058824,0
5662,3.3,3,4,4.1875,3.5,4,3.83333333333333,3.42857142857143,3.83333333333333,3.8,5,5,3.8,3,NA,4,3,3,NA,0.27027027027027,0.027027027027027,0.0540540540540541,0.432432432432432,0.108108108108108,0.27027027027027,0.324324324324324,0.378378378378378,0.162162162162162,0.405405405405405,0.027027027027027,0.0540540540540541,0.135135135135135,0.0540540540540541,0,0.0810810810810811,0.027027027027027,0.027027027027027,0
5663,2.925,3.13636363636364,3.02272727272727,3.125,2.89285714285714,3.14285714285714,3.51515151515152,2.9,3.34615384615385,3.38235294117647,4,3.75,2.84090909090909,2.83333333333333,3.5,3.75,NA,3.5,NA,0.404040404040404,0.222222222222222,0.222222222222222,0.444444444444444,0.141414141414141,0.141414141414141,0.333333333333333,0.353535353535354,0.131313131313131,0.171717171717172,0.0101010101010101,0.0202020202020202,0.222222222222222,0.0606060606060606,0.0101010101010101,0.0202020202020202,0,0.0101010101010101,0
5664,3.77868852459016,NA,3.25,3.58333333333333,3.91304347826087,4.5,3.53571428571429,3.67391304347826,3.5625,3.66,2.83333333333333,3.91666666666667,3.77551020408163,4.03225806451613,NA,4.25,NA,2.5,NA,0.709302325581395,0,0.0232558139534884,0.0697674418604651,0.267441860465116,0.0116279069767442,0.162790697674419,0.802325581395349,0.0930232558139535,0.290697674418605,0.0348837209302326,0.0697674418604651,0.569767441860465,0.36046511627907,0,0.0232558139534884,0,0.0116279069767442,0
5665,3.85714285714286,NA,NA,3.16666666666667,3.5,3.5,3.66666666666667,3.8,3.33333333333333,3.75,3.5,4,3.55555555555556,NA,NA,NA,NA,NA,NA,0.318181818181818,0,0,0.272727272727273,0.0909090909090909,0.0909090909090909,0.272727272727273,0.454545454545455,0.272727272727273,0.363636363636364,0.181818181818182,0.0909090909090909,0.409090909090909,0,0,0,0,0,0
5666,3.79166666666667,NA,3.5,3.6875,3.66666666666667,3.33333333333333,3.75,3.8125,3.875,3.70833333333333,NA,3.66666666666667,3.9375,4,NA,4,4,4,NA,0.352941176470588,0,0.0294117647058824,0.235294117647059,0.0882352941176471,0.0882352941176471,0.470588235294118,0.470588235294118,0.235294117647059,0.352941176470588,0,0.0882352941176471,0.235294117647059,0.0294117647058824,0,0.0588235294117647,0.0588235294117647,0.0294117647058824,0
5667,2.5,3.5,3.5,3.35,0.5,4.16666666666667,4.38888888888889,3.5,3.91666666666667,3.75,1.75,2.5,3.5,NA,NA,NA,NA,NA,NA,0.142857142857143,0.0952380952380952,0.0952380952380952,0.476190476190476,0.0476190476190476,0.142857142857143,0.428571428571429,0.285714285714286,0.285714285714286,0.285714285714286,0.19047619047619,0.0476190476190476,0.0476190476190476,0,0,0,0,0,0
5668,3.16666666666667,NA,2.5,3.45,3.375,4.25,4,3.21428571428571,3,3.58333333333333,4,4,3.1,NA,NA,NA,NA,4,NA,0.142857142857143,0,0.0476190476190476,0.476190476190476,0.19047619047619,0.0952380952380952,0.428571428571429,0.333333333333333,0.0952380952380952,0.285714285714286,0.142857142857143,0.0952380952380952,0.238095238095238,0,0,0,0,0.0476190476190476,0
5669,2.29285714285714,2.69662921348315,2.33333333333333,2.54807692307692,2.37671232876712,3.10526315789474,2.90909090909091,2.36477987421384,2.74561403508772,2.5990099009901,2.5,2.82142857142857,2.39047619047619,1.99090909090909,NA,2.94,2.70588235294118,3.54545454545455,3,0.308370044052863,0.196035242290749,0.118942731277533,0.229074889867841,0.16079295154185,0.209251101321586,0.508810572687225,0.350220264317181,0.125550660792952,0.222466960352423,0.0242290748898678,0.092511013215859,0.231277533039648,0.121145374449339,0,0.0550660792951542,0.0374449339207048,0.0242290748898678,0.0110132158590308
5670,3,3,2.9,3.14814814814815,3.1,3.0952380952381,3.15909090909091,3.13513513513514,3.33333333333333,3.18181818181818,3.25,3.25,3.21428571428571,3.33333333333333,NA,3.42857142857143,2.875,3.33333333333333,NA,0.225490196078431,0.0588235294117647,0.0980392156862745,0.264705882352941,0.0980392156862745,0.205882352941176,0.431372549019608,0.362745098039216,0.235294117647059,0.431372549019608,0.0392156862745098,0.0784313725490196,0.137254901960784,0.0294117647058824,0,0.0686274509803922,0.0784313725490196,0.0294117647058824,0
5671,4.08333333333333,4.5,4.33333333333333,4.03409090909091,3.95833333333333,3.42307692307692,3.74545454545455,3.93,3.86764705882353,3.87301587301587,4.13095238095238,3.6578947368421,3.98571428571429,3.65,NA,4.1875,4,4.5,1.5,0.206896551724138,0.00689655172413793,0.0206896551724138,0.303448275862069,0.0827586206896552,0.0896551724137931,0.379310344827586,0.344827586206897,0.23448275862069,0.43448275862069,0.289655172413793,0.131034482758621,0.241379310344828,0.0689655172413793,0,0.0551724137931034,0.00689655172413793,0.00689655172413793,0.00689655172413793
5672,3.5,NA,3,3.1,NA,2.5,4.22727272727273,3.5,4.61111111111111,4.5,NA,4.375,3.5,5,NA,NA,NA,NA,NA,0.227272727272727,0,0.0454545454545455,0.227272727272727,0,0.0909090909090909,0.5,0.363636363636364,0.409090909090909,0.409090909090909,0,0.181818181818182,0.181818181818182,0.0454545454545455,0,0,0,0,0
